time,x,y,z,Fx,Fy,Fz
1775535929.417535,0.7715923627212188,-0.09305772640824068,0.4608458545613392,-7.0723095,15.399792,-15.581886
1775535929.517534,0.7682764616918903,-0.0941124325199467,0.460517903649576,-7.066283,15.357447,-15.662362
1775535929.6175349,0.7653871521996544,-0.094777736952672,0.46063886625897515,-7.083872,15.288572,-15.66095
1775535929.7175064,0.7626409357829896,-0.09481285707527742,0.46100529730239603,-7.0029526,15.30578,-15.533406
1775535929.8175404,0.7598121315821252,-0.09524940538185508,0.4607763658695541,-7.1829515,15.462153,-15.605261
1775535929.917423,0.7569139033987679,-0.09580694567879496,0.4605655953603182,-7.1750674,15.226911,-15.607691
1775535930.017439,0.7543032309584229,-0.09597174748568257,0.46094889339224,-6.950206,15.346458,-15.500841
1775535930.1175067,0.7508906055371901,-0.09640587035279309,0.46083071234882733,-7.0427613,15.536426,-15.395937
1775535930.2175531,0.7476020794051534,-0.09752960042244507,0.4605472774956204,-7.0934334,15.404194,-15.397828
1775535930.3175087,0.7446056903050854,-0.09800216758436248,0.46082441964183585,-7.107834,15.473772,-15.420072
1775535930.417516,0.7418661242595047,-0.09829371816775255,0.46106581895785903,-7.1026163,15.35017,-15.502603
1775535930.5175357,0.7389230198046588,-0.09882776412802846,0.4610881812155096,-7.2571325,15.426407,-15.421925
1775535930.6175458,0.7359792087334764,-0.09944650441777948,0.46102263385221126,-7.043548,15.3637495,-15.343878
1775535930.7175426,0.7331045615643531,-0.09985152041313322,0.4612120200369,-7.035835,15.264763,-15.290881
1775535930.8175433,0.7305242274948811,-0.10002108056264336,0.46130432356114087,-7.123213,15.4159565,-15.28949
1775535930.917507,0.7273376316682775,-0.10056876388620845,0.46102850961002584,-7.2106295,15.44191,-15.236399
1775535931.0175383,0.724138822379206,-0.10133574886822218,0.46125337365159885,-7.1076026,15.450577,-15.338414
1775535931.1175425,0.7210828709577296,-0.10179463147620216,0.46150552199897865,-7.1076026,15.450577,-15.338414
1775535931.2175403,0.7182692264973921,-0.10213436276098158,0.4618011592036983,-7.0984125,15.324575,-15.235043
1775535931.3175392,0.7152624395485653,-0.10247640194106673,0.4620574068414568,-7.156108,15.414932,-15.13209
1775535931.4175394,0.712431805149791,-0.10294600883325343,0.4620324337314894,-7.240201,15.378626,-15.154521
1775535931.517534,0.7096669804675446,-0.10324483434119382,0.46211806060336597,-7.1070642,15.295885,-15.158133
1775535931.6175401,0.7069524921366263,-0.10358114123730698,0.46207712416912605,-7.0989637,15.254228,-15.130106
1775535931.7175405,0.7031883582524937,-0.1044850882858427,0.461195842371496,-7.2086005,15.19507,-15.07994
1775535931.8175383,0.7002846615242444,-0.10522071078902571,0.4615848272155112,-7.2235746,15.347216,-14.999476
1775535931.9175458,0.697353567839083,-0.10546544023151101,0.46187424855662357,-7.0825653,15.389116,-14.971021
1775535932.0175421,0.6946375854523658,-0.10590337195443884,0.4621024519825783,-7.1941423,15.41858,-14.919211
1775535932.1175396,0.6916261593485279,-0.10633304424018045,0.4622676951973898,-7.1526623,15.255668,-15.020546
1775535932.217536,0.6888022410301986,-0.10672729176536891,0.4624482281765565,-7.0955353,15.363475,-14.99356
1775535932.317537,0.6858245166701376,-0.10719178670042988,0.4622713019285307,-7.155847,15.29431,-14.917774
1775535932.4175313,0.6827832309336639,-0.10772243136901076,0.46197897767931123,-7.131859,15.332445,-14.838038
1775535932.517487,0.6801318682023231,-0.10804136291202554,0.46211543707214553,-7.185593,15.3341675,-14.705556
1775535932.6175377,0.6773065105240106,-0.1082593245258528,0.46248033489293033,-7.081795,15.424374,-14.782596
1775535932.7175357,0.6739158879787778,-0.10896983327656996,0.46256522188242105,-7.085379,15.344591,-14.651905
1775535932.8175025,0.6707076815689328,-0.10974378326520497,0.46265657074614824,-7.1273284,15.268862,-14.649746
1775535932.917537,0.6679871044100404,-0.11004723726930542,0.4629903651047327,-7.096328,15.203642,-14.62531
1775535933.0175388,0.6651001667537633,-0.1104566875143571,0.46300722802669125,-7.1671896,15.3835125,-14.571646
1775535933.11754,0.6620392995864723,-0.11114822515113962,0.4627687177976464,-7.116356,15.282341,-14.469598
1775535933.2175431,0.6591165153811324,-0.1115533818061969,0.4625641766924647,-7.282154,15.264156,-14.49415
1775535933.3175807,0.65650901948834,-0.1118577179049004,0.4629952443348894,-7.2233543,15.116565,-14.518127
1775535933.4174926,0.6533012602714104,-0.11236709986324063,0.4629865654537853,-7.269537,15.1681595,-14.388899
1775535933.5175378,0.6501685527579774,-0.11308915011329682,0.46299703256554126,-7.2270975,15.326378,-14.257132
1775535933.6175377,0.6473283230058579,-0.11340047706096264,0.4631976212589574,-7.1918874,15.191971,-14.307268
1775535933.717543,0.644302270799182,-0.11404704097620648,0.4633942471891729,-7.0323563,15.173931,-14.25088
1775535933.8175433,0.6418160595985708,-0.11430654861385431,0.46365511730732656,-7.1971684,15.125483,-14.224315
1775535933.9175434,0.6391773781823826,-0.11455185595891525,0.46381985858634567,-7.219964,15.272055,-14.117381
1775535934.0175376,0.6351976564340043,-0.11549963949887848,0.46268955075195134,-7.267312,15.221539,-14.040765
1775535934.1175413,0.6319763981102883,-0.11614822322114404,0.4623449794761947,-7.2483406,15.213619,-13.881928
1775535934.2175438,0.6292187608370663,-0.11641574557743026,0.46343641266739805,-7.2818537,15.363229,-13.981532
1775535934.3175383,0.6268140190256263,-0.11652741375387436,0.46376375630077993,-7.155119,15.174484,-13.770748
1775535934.417537,0.6239944387854874,-0.11701283613114327,0.4639411444613776,-7.214467,15.284844,-13.716751
1775535934.5175374,0.6211506764180795,-0.11748132330526452,0.4641855240220061,-7.2689357,15.156253,-13.740893
1775535934.617542,0.617734142401825,-0.11798807698022604,0.463778079241614,-7.110222,15.203698,-13.578552
