time,x,y,z,Fx,Fy,Fz
1775536918.7527585,0.699946273946371,-0.09955639117140754,0.4627159813488052,-4.6686497,15.740964,-6.8077497
1775536918.852756,0.6973036603343864,-0.09977535606849401,0.46287261471930724,-4.817092,15.796236,-6.7251477
1775536918.9527557,0.6946572334953354,-0.10021505578469689,0.4628883806378568,-4.845428,15.832295,-6.567338
1775536919.052755,0.691658008026469,-0.10092283878358299,0.46278465552737075,-4.8531404,15.881926,-6.456056
1775536919.1527534,0.6883925142561775,-0.10159079870996227,0.4625007036656289,-4.7578163,15.703329,-6.3775144
1775536919.2527516,0.6853100825417893,-0.10225627247714864,0.46249082974718575,-4.77353,15.8360195,-6.2247286
1775536919.3527575,0.682670339850986,-0.10266491463068463,0.46292718189392046,-4.7473116,15.911616,-6.112218
1775536919.4527514,0.6801360815785319,-0.10296086250721768,0.46333227531004956,-4.831988,15.704625,-5.9052186
1775536919.552754,0.6772500795492766,-0.10348792089015982,0.4635182257768891,-4.8045845,15.619431,-5.898481
1775536919.6527562,0.673780637942718,-0.10435334003377464,0.46284156618275485,-4.846415,15.786227,-5.7432137
1775536919.7527544,0.6711467982126548,-0.1048925916500645,0.4629645453524976,-4.9212627,15.709639,-5.6153483
1775536919.852756,0.6684826162558472,-0.10509032647855082,0.46310526249076694,-4.870373,15.7608185,-5.561372
1775536919.9527514,0.6656813918202157,-0.10584249963267274,0.4630781183305528,-4.8599396,15.794783,-5.3985143
1775536920.0527537,0.6629775079085962,-0.10621371745424717,0.4634237108196889,-4.849671,15.75984,-5.3409567
1775536920.152676,0.6596849774040797,-0.10682694722269405,0.4635784315813383,-4.9186277,15.722775,-5.236406
1775536920.2527316,0.6563319012759301,-0.10767074562336178,0.4632070270932898,-4.768422,15.879797,-5.1061254
1775536920.3527727,0.6538032842216231,-0.10791083369375926,0.4636052464853754,-4.913934,15.749086,-4.892554
1775536920.4527602,0.6510953993143503,-0.10846692547117585,0.4640781614157901,-4.8785005,15.655913,-4.886862
1775536920.5527647,0.6485979070992896,-0.10880715190181557,0.46429232640352525,-5.0095673,15.68416,-4.8599877
1775536920.6527655,0.6454116575426202,-0.10945455681125868,0.46388588824288335,-4.902311,15.765361,-4.7497725
1775536920.7527683,0.6425136300393305,-0.10998084050249607,0.4634814949460693,-4.793932,15.649581,-4.646887
1775536920.8527663,0.6396516276208531,-0.11055463845436406,0.4636459291816374,-4.980426,15.666718,-4.438651
1775536920.9527657,0.6370112577473538,-0.11084249823840257,0.4640998381609756,-4.927479,15.665868,-4.4526234
1775536921.052763,0.6338083704479143,-0.11143939370096857,0.464055033735173,-4.9754295,15.666584,-4.344655
1775536921.1527193,0.6301401957456031,-0.11253912446147454,0.46335093176770187,-5.0641985,15.761067,-4.240492
1775536921.252727,0.6275946569133523,-0.11275880228827731,0.4637117643059486,-4.885912,15.65427,-4.2824736
1775536921.3527648,0.6250159897318698,-0.11308970327785095,0.4642015954174272,-4.784144,15.701583,-4.1768594
